po_id,supplier_id,product_id,warehouse_id,order_date,expected_arrival_date,actual_arrival_date,ordered_units,received_units,late_delivery_flag
PO-00000256,SUP-007,SKU-0001,WH-LYON,2024-10-06,2024-10-19,2024-10-16,536,536,0
PO-00000257,SUP-007,SKU-0001,WH-LYON,2024-10-17,2024-10-30,2024-11-04,572,554,1
PO-00000258,SUP-007,SKU-0001,WH-LYON,2024-10-25,2024-11-07,2024-11-09,516,511,1
PO-00000259,SUP-007,SKU-0001,WH-LYON,2024-11-07,2024-11-20,2024-11-22,561,557,1
PO-00000260,SUP-007,SKU-0001,WH-LYON,2024-11-14,2024-11-27,2024-11-30,555,555,1
PO-00000261,SUP-007,SKU-0001,WH-LYON,2024-11-26,2024-12-09,2024-12-06,527,527,0
PO-00000262,SUP-007,SKU-0001,WH-LYON,2024-12-04,2024-12-17,2024-12-14,584,575,0
PO-00000263,SUP-007,SKU-0001,WH-LYON,2024-12-11,2024-12-24,2024-12-25,550,550,1
PO-00000264,SUP-007,SKU-0001,WH-LYON,2024-12-19,2025-01-01,2025-01-03,555,532,1
PO-00000265,SUP-007,SKU-0001,WH-LYON,2024-12-28,2025-01-10,2025-01-08,575,575,0
PO-00000266,SUP-007,SKU-0001,WH-LYON,2025-01-08,2025-01-21,2025-01-16,513,504,0
PO-00000267,SUP-007,SKU-0001,WH-LYON,2025-01-17,2025-01-30,2025-01-30,565,545,0
PO-00000268,SUP-007,SKU-0001,WH-LYON,2025-01-26,2025-02-08,2025-02-09,537,516,1
PO-00000269,SUP-007,SKU-0001,WH-LYON,2025-02-03,2025-02-16,2025-02-17,526,516,1
PO-00000270,SUP-007,SKU-0001,WH-LYON,2025-02-13,2025-02-26,2025-02-21,553,541,0
PO-00000271,SUP-007,SKU-0001,WH-LYON,2025-02-22,2025-03-07,2025-03-01,549,549,0
PO-00000272,SUP-007,SKU-0001,WH-LYON,2025-03-02,2025-03-15,2025-03-13,559,545,0
PO-00000273,SUP-007,SKU-0001,WH-LYON,2025-03-10,2025-03-23,2025-03-26,553,542,1
PO-00000274,SUP-007,SKU-0001,WH-LYON,2025-03-18,2025-03-31,2025-04-01,559,555,1
PO-00000275,SUP-007,SKU-0001,WH-LYON,2025-03-30,2025-04-12,2025-04-14,526,521,1
PO-00000276,SUP-007,SKU-0001,WH-LYON,2025-04-07,2025-04-20,2025-04-28,518,503,1
PO-00000277,SUP-007,SKU-0001,WH-LYON,2025-04-17,2025-04-30,2025-04-30,513,496,0
PO-00000278,SUP-007,SKU-0001,WH-LYON,2025-05-01,2025-05-14,2025-05-08,546,534,0
PO-00000279,SUP-007,SKU-0001,WH-LYON,2025-05-09,2025-05-22,2025-05-15,562,547,0
PO-00000280,SUP-007,SKU-0001,WH-LYON,2025-05-17,2025-05-30,2025-05-30,535,535,0
PO-00000281,SUP-007,SKU-0001,WH-LYON,2025-05-24,2025-06-06,2025-06-06,513,511,0
PO-00000282,SUP-007,SKU-0001,WH-LYON,2025-06-02,2025-06-15,2025-06-15,514,510,0
PO-00000283,SUP-007,SKU-0001,WH-LYON,2025-06-10,2025-06-23,2025-06-22,540,524,0
PO-00000284,SUP-007,SKU-0001,WH-LYON,2025-06-19,2025-07-02,2025-07-09,572,562,1
PO-00000285,SUP-007,SKU-0001,WH-LYON,2025-06-27,2025-07-10,2025-07-14,574,569,1
PO-00000286,SUP-007,SKU-0001,WH-LYON,2025-07-13,2025-07-26,2025-07-28,510,494,1
PO-00000287,SUP-007,SKU-0001,WH-LYON,2025-07-21,2025-08-03,2025-08-05,554,540,1
PO-00000288,SUP-007,SKU-0001,WH-LYON,2025-07-31,2025-08-13,2025-08-14,576,566,1
PO-00000289,SUP-007,SKU-0001,WH-LYON,2025-08-09,2025-08-22,2025-08-20,535,531,0
PO-00000290,SUP-007,SKU-0001,WH-LYON,2025-08-18,2025-08-31,2025-08-30,511,505,0
PO-00000291,SUP-007,SKU-0001,WH-LYON,2025-08-26,2025-09-08,2025-09-10,563,550,1
PO-00000292,SUP-007,SKU-0001,WH-LYON,2025-09-02,2025-09-15,2025-09-14,507,486,0
PO-00000293,SUP-007,SKU-0001,WH-LYON,2025-09-13,2025-09-26,2025-09-29,534,516,1
PO-00000294,SUP-007,SKU-0001,WH-LYON,2025-09-20,2025-10-03,2025-10-03,509,484,0
PO-00000295,SUP-007,SKU-0001,WH-LYON,2025-10-02,2025-10-15,2025-10-17,563,551,1
PO-00000296,SUP-007,SKU-0001,WH-LYON,2025-10-09,2025-10-22,2025-10-22,536,524,0
PO-00000297,SUP-007,SKU-0001,WH-LYON,2025-10-21,2025-11-03,2025-10-30,530,527,0
PO-00000298,SUP-007,SKU-0001,WH-LYON,2025-10-28,2025-11-10,2025-11-14,512,506,1
PO-00000299,SUP-007,SKU-0001,WH-LYON,2025-11-06,2025-11-19,2025-11-18,571,558,0
PO-00000300,SUP-007,SKU-0001,WH-LYON,2025-11-18,2025-12-01,2025-11-30,555,540,0
PO-00000301,SUP-007,SKU-0001,WH-LYON,2025-11-25,2025-12-08,2025-12-05,555,523,0
PO-00000302,SUP-007,SKU-0001,WH-LYON,2025-12-03,2025-12-16,2025-12-16,555,542,0
PO-00000303,SUP-007,SKU-0001,WH-LYON,2025-12-10,2025-12-23,2025-12-25,590,578,1
PO-00000304,SUP-007,SKU-0001,WH-LYON,2025-12-20,2026-01-02,2026-01-05,564,550,1
PO-00000305,SUP-007,SKU-0001,WH-LYON,2025-12-28,2026-01-10,2026-01-10,515,500,0
PO-00000306,SUP-012,SKU-0002,WH-LIS,2024-01-07,2024-01-15,2024-01-15,1065,1065,0
PO-00000307,SUP-012,SKU-0002,WH-LIS,2024-01-19,2024-01-27,2024-01-27,1049,1010,0
PO-00000308,SUP-012,SKU-0002,WH-LIS,2024-02-01,2024-02-09,2024-02-10,1054,1028,1
PO-00000309,SUP-012,SKU-0002,WH-LIS,2024-02-14,2024-02-22,2024-02-24,1018,991,1
PO-00000310,SUP-012,SKU-0002,WH-LIS,2024-02-28,2024-03-07,2024-03-08,1065,1039,1
PO-00000311,SUP-012,SKU-0002,WH-LIS,2024-03-11,2024-03-19,2024-03-18,1016,966,0
PO-00000312,SUP-012,SKU-0002,WH-LIS,2024-03-23,2024-03-31,2024-03-28,1025,1003,0
PO-00000313,SUP-012,SKU-0002,WH-LIS,2024-04-03,2024-04-11,2024-04-08,1012,1004,0
PO-00000314,SUP-012,SKU-0002,WH-LIS,2024-04-15,2024-04-23,2024-04-23,1021,992,0
PO-00000315,SUP-012,SKU-0002,WH-LIS,2024-04-27,2024-05-05,2024-05-06,1047,1016,1
PO-00000316,SUP-012,SKU-0002,WH-LIS,2024-05-10,2024-05-18,2024-05-18,1062,1032,0
PO-00000317,SUP-012,SKU-0002,WH-LIS,2024-05-23,2024-05-31,2024-05-30,1093,1043,0
PO-00000318,SUP-012,SKU-0002,WH-LIS,2024-06-03,2024-06-11,2024-06-12,1057,1028,1
PO-00000319,SUP-012,SKU-0002,WH-LIS,2024-06-13,2024-06-21,2024-06-21,1136,1105,0
PO-00000320,SUP-012,SKU-0002,WH-LIS,2024-06-23,2024-07-01,2024-07-01,1041,1025,0
PO-00000321,SUP-012,SKU-0002,WH-LIS,2024-07-03,2024-07-11,2024-07-11,1025,1009,0
PO-00000322,SUP-012,SKU-0002,WH-LIS,2024-07-15,2024-07-23,2024-07-30,1079,1065,1
PO-00000323,SUP-012,SKU-0002,WH-LIS,2024-08-01,2024-08-09,2024-08-10,1143,1137,1
PO-00000324,SUP-012,SKU-0002,WH-LIS,2024-08-13,2024-08-21,2024-08-27,1036,1011,1
PO-00000325,SUP-012,SKU-0002,WH-LIS,2024-08-28,2024-09-05,2024-09-05,1078,1078,0
PO-00000326,SUP-012,SKU-0002,WH-LIS,2024-09-09,2024-09-17,2024-09-19,1015,1006,1
PO-00000327,SUP-012,SKU-0002,WH-LIS,2024-09-23,2024-10-01,2024-10-01,1082,1076,0
PO-00000328,SUP-012,SKU-0002,WH-LIS,2024-10-04,2024-10-12,2024-10-11,1112,1097,0
PO-00000329,SUP-012,SKU-0002,WH-LIS,2024-10-17,2024-10-25,2024-10-26,1121,1121,1
PO-00000330,SUP-012,SKU-0002,WH-LIS,2024-10-29,2024-11-06,2024-11-07,1032,997,1
PO-00000331,SUP-012,SKU-0002,WH-LIS,2024-11-10,2024-11-18,2024-11-17,1023,1007,0
PO-00000332,SUP-012,SKU-0002,WH-LIS,2024-11-20,2024-11-28,2024-11-28,1045,1045,0
PO-00000333,SUP-012,SKU-0002,WH-LIS,2024-12-02,2024-12-10,2024-12-08,1046,1034,0
PO-00000334,SUP-012,SKU-0002,WH-LIS,2024-12-13,2024-12-21,2024-12-21,1117,1117,0
PO-00000335,SUP-012,SKU-0002,WH-LIS,2024-12-24,2025-01-01,2024-12-31,1085,1051,0
PO-00000336,SUP-012,SKU-0002,WH-LIS,2025-01-03,2025-01-11,2025-01-11,1085,1062,0
PO-00000337,SUP-012,SKU-0002,WH-LIS,2025-01-18,2025-01-26,2025-01-29,1029,1028,1
PO-00000338,SUP-012,SKU-0002,WH-LIS,2025-01-31,2025-02-08,2025-02-05,1029,1029,0
PO-00000339,SUP-012,SKU-0002,WH-LIS,2025-02-13,2025-02-21,2025-02-22,1077,1066,1
PO-00000340,SUP-012,SKU-0002,WH-LIS,2025-02-28,2025-03-08,2025-03-09,1097,1077,1
PO-00000341,SUP-012,SKU-0002,WH-LIS,2025-03-12,2025-03-20,2025-03-18,1025,1025,0
PO-00000342,SUP-012,SKU-0002,WH-LIS,2025-03-27,2025-04-04,2025-04-04,1048,1041,0
PO-00000343,SUP-012,SKU-0002,WH-LIS,2025-04-09,2025-04-17,2025-04-16,1072,1032,0
PO-00000344,SUP-012,SKU-0002,WH-LIS,2025-04-20,2025-04-28,2025-05-02,1052,1052,1
PO-00000345,SUP-012,SKU-0002,WH-LIS,2025-05-03,2025-05-11,2025-05-10,1110,1106,0
PO-00000346,SUP-012,SKU-0002,WH-LIS,2025-05-15,2025-05-23,2025-05-21,1038,1024,0
PO-00000347,SUP-012,SKU-0002,WH-LIS,2025-05-27,2025-06-04,2025-06-04,1044,1024,0
PO-00000348,SUP-012,SKU-0002,WH-LIS,2025-06-08,2025-06-16,2025-06-16,1064,1064,0
PO-00000349,SUP-012,SKU-0002,WH-LIS,2025-06-19,2025-06-27,2025-06-25,1015,1015,0
PO-00000350,SUP-012,SKU-0002,WH-LIS,2025-06-30,2025-07-08,2025-07-08,1025,1025,0
PO-00000351,SUP-012,SKU-0002,WH-LIS,2025-07-11,2025-07-19,2025-07-19,1100,1074,0
PO-00000352,SUP-012,SKU-0002,WH-LIS,2025-07-22,2025-07-30,2025-07-31,1082,1077,1
PO-00000353,SUP-012,SKU-0002,WH-LIS,2025-08-03,2025-08-11,2025-08-11,1059,1043,0
PO-00000354,SUP-012,SKU-0002,WH-LIS,2025-08-14,2025-08-22,2025-08-20,1019,1013,0
PO-00000355,SUP-012,SKU-0002,WH-LIS,2025-08-26,2025-09-03,2025-09-06,1011,1010,1
PO-00000356,SUP-012,SKU-0002,WH-LIS,2025-09-07,2025-09-15,2025-09-16,1028,1016,1
PO-00000357,SUP-012,SKU-0002,WH-LIS,2025-09-19,2025-09-27,2025-09-27,1079,1036,0
PO-00000358,SUP-012,SKU-0002,WH-LIS,2025-10-01,2025-10-09,2025-10-08,1015,975,0
PO-00000359,SUP-012,SKU-0002,WH-LIS,2025-10-11,2025-10-19,2025-10-17,1016,1007,0
PO-00000360,SUP-012,SKU-0002,WH-LIS,2025-10-23,2025-10-31,2025-11-01,1098,1083,1
PO-00000361,SUP-012,SKU-0002,WH-LIS,2025-11-04,2025-11-12,2025-11-10,1047,1019,0
PO-00000362,SUP-012,SKU-0002,WH-LIS,2025-11-15,2025-11-23,2025-11-24,1112,1082,1
PO-00000363,SUP-012,SKU-0002,WH-LIS,2025-11-27,2025-12-05,2025-12-08,1091,1070,1
PO-00000364,SUP-012,SKU-0002,WH-LIS,2025-12-09,2025-12-17,2025-12-17,1074,1057,0
PO-00000365,SUP-012,SKU-0002,WH-LIS,2025-12-20,2025-12-28,2025-12-28,1091,1039,0
PO-00000366,SUP-012,SKU-0002,WH-LIS,2025-12-30,2026-01-07,2026-01-07,1036,1026,0
PO-00000367,SUP-012,SKU-0002,WH-PORTO,2024-01-12,2024-01-20,2024-01-22,835,833,1
PO-00000368,SUP-012,SKU-0002,WH-PORTO,2024-01-25,2024-02-02,2024-02-02,860,840,0
PO-00000369,SUP-012,SKU-0002,WH-PORTO,2024-02-07,2024-02-15,2024-02-16,821,803,1
PO-00000370,SUP-012,SKU-0002,WH-PORTO,2024-02-19,2024-02-27,2024-02-27,802,785,0
PO-00000371,SUP-012,SKU-0002,WH-PORTO,2024-03-02,2024-03-10,2024-03-09,813,791,0
PO-00000372,SUP-012,SKU-0002,WH-PORTO,2024-03-13,2024-03-21,2024-03-26,812,799,1
PO-00000373,SUP-012,SKU-0002,WH-PORTO,2024-03-27,2024-04-04,2024-04-03,893,887,0
PO-00000374,SUP-012,SKU-0002,WH-PORTO,2024-04-06,2024-04-14,2024-04-13,827,827,0
PO-00000375,SUP-012,SKU-0002,WH-PORTO,2024-04-17,2024-04-25,2024-04-24,872,861,0
PO-00000376,SUP-012,SKU-0002,WH-PORTO,2024-04-27,2024-05-05,2024-05-06,847,847,1
PO-00000377,SUP-012,SKU-0002,WH-PORTO,2024-05-08,2024-05-16,2024-05-15,828,826,0
PO-00000378,SUP-012,SKU-0002,WH-PORTO,2024-05-20,2024-05-28,2024-05-29,846,826,1
PO-00000379,SUP-012,SKU-0002,WH-PORTO,2024-05-31,2024-06-08,2024-06-09,818,818,1
PO-00000380,SUP-012,SKU-0002,WH-PORTO,2024-06-10,2024-06-18,2024-06-18,826,802,0
PO-00000381,SUP-012,SKU-0002,WH-PORTO,2024-06-19,2024-06-27,2024-06-28,819,793,1
PO-00000382,SUP-012,SKU-0002,WH-PORTO,2024-06-29,2024-07-07,2024-07-07,814,807,0
PO-00000383,SUP-012,SKU-0002,WH-PORTO,2024-07-09,2024-07-17,2024-07-16,804,797,0
PO-00000384,SUP-012,SKU-0002,WH-PORTO,2024-07-20,2024-07-28,2024-07-27,874,865,0
PO-00000385,SUP-012,SKU-0002,WH-PORTO,2024-08-01,2024-08-09,2024-08-10,806,800,1
PO-00000386,SUP-012,SKU-0002,WH-PORTO,2024-08-11,2024-08-19,2024-08-18,804,797,0
PO-00000387,SUP-012,SKU-0002,WH-PORTO,2024-08-21,2024-08-29,2024-08-27,847,822,0
PO-00000388,SUP-012,SKU-0002,WH-PORTO,2024-08-30,2024-09-07,2024-09-07,798,792,0
PO-00000389,SUP-012,SKU-0002,WH-PORTO,2024-09-11,2024-09-19,2024-09-21,858,856,1
PO-00000390,SUP-012,SKU-0002,WH-PORTO,2024-09-23,2024-10-01,2024-10-12,838,824,1
PO-00000391,SUP-012,SKU-0002,WH-PORTO,2024-10-12,2024-10-20,2024-10-20,804,802,0
PO-00000392,SUP-012,SKU-0002,WH-PORTO,2024-10-24,2024-11-01,2024-11-02,858,858,1
PO-00000393,SUP-012,SKU-0002,WH-PORTO,2024-11-04,2024-11-12,2024-11-13,794,769,1
PO-00000394,SUP-012,SKU-0002,WH-PORTO,2024-11-14,2024-11-22,2024-11-21,821,812,0
PO-00000395,SUP-012,SKU-0002,WH-PORTO,2024-11-23,2024-12-01,2024-11-30,852,819,0
PO-00000396,SUP-012,SKU-0002,WH-PORTO,2024-12-02,2024-12-10,2024-12-07,835,835,0
PO-00000397,SUP-012,SKU-0002,WH-PORTO,2024-12-12,2024-12-20,2024-12-21,840,839,1
PO-00000398,SUP-012,SKU-0002,WH-PORTO,2024-12-22,2024-12-30,2024-12-28,803,790,0
PO-00000399,SUP-012,SKU-0002,WH-PORTO,2024-12-30,2025-01-07,2025-01-08,803,775,1
PO-00000400,SUP-012,SKU-0002,WH-PORTO,2025-01-11,2025-01-19,2025-01-21,804,796,1
PO-00000401,SUP-012,SKU-0002,WH-PORTO,2025-01-24,2025-02-01,2025-01-31,812,789,0
PO-00000402,SUP-012,SKU-0002,WH-PORTO,2025-02-05,2025-02-13,2025-02-13,846,833,0
PO-00000403,SUP-012,SKU-0002,WH-PORTO,2025-02-16,2025-02-24,2025-02-27,845,845,1
PO-00000404,SUP-012,SKU-0002,WH-PORTO,2025-03-01,2025-03-09,2025-03-11,794,779,1
PO-00000405,SUP-012,SKU-0002,WH-PORTO,2025-03-14,2025-03-22,2025-03-22,862,834,0
PO-00000406,SUP-012,SKU-0002,WH-PORTO,2025-03-25,2025-04-02,2025-04-03,809,809,1
PO-00000407,SUP-012,SKU-0002,WH-PORTO,2025-04-06,2025-04-14,2025-04-25,829,828,1
PO-00000408,SUP-012,SKU-0002,WH-PORTO,2025-04-26,2025-05-04,2025-05-03,810,795,0
PO-00000409,SUP-012,SKU-0002,WH-PORTO,2025-05-08,2025-05-16,2025-05-16,842,835,0
PO-00000410,SUP-012,SKU-0002,WH-PORTO,2025-05-19,2025-05-27,2025-05-25,825,813,0
PO-00000411,SUP-012,SKU-0002,WH-PORTO,2025-05-30,2025-06-07,2025-06-17,802,783,1
PO-00000412,SUP-012,SKU-0002,WH-PORTO,2025-06-17,2025-06-25,2025-06-27,833,813,1
PO-00000413,SUP-012,SKU-0002,WH-PORTO,2025-06-29,2025-07-07,2025-07-08,839,819,1
PO-00000414,SUP-012,SKU-0002,WH-PORTO,2025-07-09,2025-07-17,2025-07-15,813,802,0
PO-00000415,SUP-012,SKU-0002,WH-PORTO,2025-07-19,2025-07-27,2025-07-27,795,790,0
PO-00000416,SUP-012,SKU-0002,WH-PORTO,2025-07-30,2025-08-07,2025-08-06,852,835,0
PO-00000417,SUP-012,SKU-0002,WH-PORTO,2025-08-08,2025-08-16,2025-08-15,815,804,0
PO-00000418,SUP-012,SKU-0002,WH-PORTO,2025-08-19,2025-08-27,2025-08-29,826,812,1
PO-00000419,SUP-012,SKU-0002,WH-PORTO,2025-08-30,2025-09-07,2025-09-07,853,853,0
PO-00000420,SUP-012,SKU-0002,WH-PORTO,2025-09-09,2025-09-17,2025-09-22,821,821,1
PO-00000421,SUP-012,SKU-0002,WH-PORTO,2025-09-23,2025-10-01,2025-09-29,828,813,0
PO-00000422,SUP-012,SKU-0002,WH-PORTO,2025-10-04,2025-10-12,2025-10-13,874,872,1
PO-00000423,SUP-012,SKU-0002,WH-PORTO,2025-10-15,2025-10-23,2025-10-22,827,825,0
PO-00000424,SUP-012,SKU-0002,WH-PORTO,2025-10-27,2025-11-04,2025-11-06,829,812,1
PO-00000425,SUP-012,SKU-0002,WH-PORTO,2025-11-07,2025-11-15,2025-11-18,849,834,1
PO-00000426,SUP-012,SKU-0002,WH-PORTO,2025-11-19,2025-11-27,2025-11-28,833,832,1
PO-00000427,SUP-012,SKU-0002,WH-PORTO,2025-11-30,2025-12-08,2025-12-10,808,799,1
PO-00000428,SUP-012,SKU-0002,WH-PORTO,2025-12-10,2025-12-18,2025-12-17,813,794,0
PO-00000429,SUP-012,SKU-0002,WH-PORTO,2025-12-19,2025-12-27,2025-12-25,809,782,0
PO-00000430,SUP-012,SKU-0002,WH-PORTO,2025-12-28,2026-01-05,2026-01-06,876,869,1
PO-00000431,SUP-012,SKU-0002,WH-MAD,2024-01-05,2024-01-13,2024-01-11,957,930,0
PO-00000432,SUP-012,SKU-0002,WH-MAD,2024-01-17,2024-01-25,2024-01-25,964,961,0
PO-00000433,SUP-012,SKU-0002,WH-MAD,2024-01-29,2024-02-06,2024-02-06,980,980,0
PO-00000434,SUP-012,SKU-0002,WH-MAD,2024-02-10,2024-02-18,2024-02-16,957,942,0
PO-00000435,SUP-012,SKU-0002,WH-MAD,2024-02-21,2024-02-29,2024-02-29,933,904,0
PO-00000436,SUP-012,SKU-0002,WH-MAD,2024-03-03,2024-03-11,2024-03-11,926,894,0
PO-00000437,SUP-012,SKU-0002,WH-MAD,2024-03-12,2024-03-20,2024-03-23,924,910,1
PO-00000438,SUP-012,SKU-0002,WH-MAD,2024-03-23,2024-03-31,2024-03-30,920,920,0
PO-00000439,SUP-012,SKU-0002,WH-MAD,2024-04-03,2024-04-11,2024-04-13,944,928,1
PO-00000440,SUP-012,SKU-0002,WH-MAD,2024-04-13,2024-04-21,2024-04-22,928,910,1
PO-00000441,SUP-012,SKU-0002,WH-MAD,2024-04-24,2024-05-02,2024-05-02,966,959,0
PO-00000442,SUP-012,SKU-0002,WH-MAD,2024-05-04,2024-05-12,2024-05-13,936,917,1
PO-00000443,SUP-012,SKU-0002,WH-MAD,2024-05-15,2024-05-23,2024-05-26,949,930,1
PO-00000444,SUP-012,SKU-0002,WH-MAD,2024-05-27,2024-06-04,2024-06-03,985,960,0
PO-00000445,SUP-012,SKU-0002,WH-MAD,2024-06-07,2024-06-15,2024-06-18,974,963,1
PO-00000446,SUP-012,SKU-0002,WH-MAD,2024-06-19,2024-06-27,2024-06-27,950,939,0
PO-00000447,SUP-012,SKU-0002,WH-MAD,2024-06-28,2024-07-06,2024-07-07,977,965,1
PO-00000448,SUP-012,SKU-0002,WH-MAD,2024-07-08,2024-07-16,2024-07-16,949,939,0
PO-00000449,SUP-012,SKU-0002,WH-MAD,2024-07-17,2024-07-25,2024-07-25,963,945,0
PO-00000450,SUP-012,SKU-0002,WH-MAD,2024-07-26,2024-08-03,2024-08-03,939,917,0
PO-00000451,SUP-012,SKU-0002,WH-MAD,2024-08-05,2024-08-13,2024-08-12,1011,1011,0
PO-00000452,SUP-012,SKU-0002,WH-MAD,2024-08-15,2024-08-23,2024-08-23,992,983,0
PO-00000453,SUP-012,SKU-0002,WH-MAD,2024-08-25,2024-09-02,2024-09-01,977,952,0
PO-00000454,SUP-012,SKU-0002,WH-MAD,2024-09-05,2024-09-13,2024-09-15,1023,1022,1
PO-00000455,SUP-012,SKU-0002,WH-MAD,2024-09-17,2024-09-25,2024-09-25,1043,1008,0
PO-00000456,SUP-012,SKU-0002,WH-MAD,2024-09-27,2024-10-05,2024-10-08,961,948,1
PO-00000457,SUP-012,SKU-0002,WH-MAD,2024-10-09,2024-10-17,2024-10-18,963,963,1
PO-00000458,SUP-012,SKU-0002,WH-MAD,2024-10-20,2024-10-28,2024-10-26,1000,988,0
PO-00000459,SUP-012,SKU-0002,WH-MAD,2024-10-30,2024-11-07,2024-11-09,992,992,1
PO-00000460,SUP-012,SKU-0002,WH-MAD,2024-11-10,2024-11-18,2024-11-17,1013,1013,0
PO-00000461,SUP-012,SKU-0002,WH-MAD,2024-11-20,2024-11-28,2024-11-28,923,902,0
PO-00000462,SUP-012,SKU-0002,WH-MAD,2024-11-28,2024-12-06,2024-12-07,963,963,1
PO-00000463,SUP-012,SKU-0002,WH-MAD,2024-12-08,2024-12-16,2024-12-16,1006,997,0
PO-00000464,SUP-012,SKU-0002,WH-MAD,2024-12-17,2024-12-25,2024-12-26,964,940,1
PO-00000465,SUP-012,SKU-0002,WH-MAD,2024-12-26,2025-01-03,2025-01-04,958,958,1
PO-00000466,SUP-012,SKU-0002,WH-MAD,2025-01-05,2025-01-13,2025-01-10,956,956,0
PO-00000467,SUP-012,SKU-0002,WH-MAD,2025-01-15,2025-01-23,2025-01-24,948,929,1
PO-00000468,SUP-012,SKU-0002,WH-MAD,2025-01-25,2025-02-02,2025-02-01,958,942,0
PO-00000469,SUP-012,SKU-0002,WH-MAD,2025-02-05,2025-02-13,2025-02-13,972,968,0
PO-00000470,SUP-012,SKU-0002,WH-MAD,2025-02-16,2025-02-24,2025-02-26,1001,949,1
PO-00000471,SUP-012,SKU-0002,WH-MAD,2025-02-27,2025-03-07,2025-03-07,992,963,0
PO-00000472,SUP-012,SKU-0002,WH-MAD,2025-03-08,2025-03-16,2025-03-16,934,934,0
PO-00000473,SUP-012,SKU-0002,WH-MAD,2025-03-17,2025-03-25,2025-03-26,913,897,1
PO-00000474,SUP-012,SKU-0002,WH-MAD,2025-03-27,2025-04-04,2025-04-04,1007,954,0
PO-00000475,SUP-012,SKU-0002,WH-MAD,2025-04-05,2025-04-13,2025-04-12,990,990,0
PO-00000476,SUP-012,SKU-0002,WH-MAD,2025-04-16,2025-04-24,2025-04-25,1037,1037,1
PO-00000477,SUP-012,SKU-0002,WH-MAD,2025-04-27,2025-05-05,2025-05-02,945,931,0
PO-00000478,SUP-012,SKU-0002,WH-MAD,2025-05-08,2025-05-16,2025-05-18,983,983,1
PO-00000479,SUP-012,SKU-0002,WH-MAD,2025-05-19,2025-05-27,2025-05-26,962,947,0
PO-00000480,SUP-012,SKU-0002,WH-MAD,2025-05-29,2025-06-06,2025-06-05,935,926,0
PO-00000481,SUP-012,SKU-0002,WH-MAD,2025-06-08,2025-06-16,2025-06-17,998,969,1
PO-00000482,SUP-012,SKU-0002,WH-MAD,2025-06-19,2025-06-27,2025-06-27,945,937,0
PO-00000483,SUP-012,SKU-0002,WH-MAD,2025-06-28,2025-07-06,2025-07-06,989,975,0
PO-00000484,SUP-012,SKU-0002,WH-MAD,2025-07-07,2025-07-15,2025-07-16,973,956,1
PO-00000485,SUP-012,SKU-0002,WH-MAD,2025-07-17,2025-07-25,2025-07-24,997,983,0
PO-00000486,SUP-012,SKU-0002,WH-MAD,2025-07-26,2025-08-03,2025-08-03,980,953,0
PO-00000487,SUP-012,SKU-0002,WH-MAD,2025-08-03,2025-08-11,2025-08-10,934,934,0
PO-00000488,SUP-012,SKU-0002,WH-MAD,2025-08-13,2025-08-21,2025-08-20,1010,978,0
PO-00000489,SUP-012,SKU-0002,WH-MAD,2025-08-23,2025-08-31,2025-08-31,1019,1002,0
PO-00000490,SUP-012,SKU-0002,WH-MAD,2025-09-03,2025-09-11,2025-09-10,1000,1000,0
PO-00000491,SUP-012,SKU-0002,WH-MAD,2025-09-14,2025-09-22,2025-09-24,997,970,1
PO-00000492,SUP-012,SKU-0002,WH-MAD,2025-09-25,2025-10-03,2025-10-04,942,913,1
PO-00000493,SUP-012,SKU-0002,WH-MAD,2025-10-05,2025-10-13,2025-10-13,957,930,0
PO-00000494,SUP-012,SKU-0002,WH-MAD,2025-10-14,2025-10-22,2025-10-26,1057,1057,1
PO-00000495,SUP-012,SKU-0002,WH-MAD,2025-10-28,2025-11-05,2025-11-05,937,937,0
PO-00000496,SUP-012,SKU-0002,WH-MAD,2025-11-06,2025-11-14,2025-11-16,917,888,1
PO-00000497,SUP-012,SKU-0002,WH-MAD,2025-11-16,2025-11-24,2025-11-25,959,956,1
PO-00000498,SUP-012,SKU-0002,WH-MAD,2025-11-26,2025-12-04,2025-12-03,1033,1033,0
PO-00000499,SUP-012,SKU-0002,WH-MAD,2025-12-04,2025-12-12,2025-12-12,1043,1043,0
PO-00000500,SUP-012,SKU-0002,WH-MAD,2025-12-14,2025-12-22,2025-12-20,995,984,0
PO-00000501,SUP-012,SKU-0002,WH-MAD,2025-12-23,2025-12-31,2025-12-31,976,969,0
PO-00000502,SUP-012,SKU-0002,WH-LYON,2024-01-11,2024-01-19,2024-01-18,643,635,0
PO-00000503,SUP-012,SKU-0002,WH-LYON,2024-01-21,2024-01-29,2024-01-27,625,603,0
PO-00000504,SUP-012,SKU-0002,WH-LYON,2024-01-31,2024-02-08,2024-02-09,634,614,1
PO-00000505,SUP-012,SKU-0002,WH-LYON,2024-02-10,2024-02-18,2024-02-15,639,617,0
PO-00000506,SUP-012,SKU-0002,WH-LYON,2024-02-20,2024-02-28,2024-02-27,664,651,0
PO-00000507,SUP-012,SKU-0002,WH-LYON,2024-03-01,2024-03-09,2024-03-08,632,627,0
PO-00000508,SUP-012,SKU-0002,WH-LYON,2024-03-12,2024-03-20,2024-03-18,615,614,0
PO-00000509,SUP-012,SKU-0002,WH-LYON,2024-03-22,2024-03-30,2024-03-30,636,618,0
