order_id,order_date,expected_delivery_date,product_id,supplier_id,warehouse_id,ordered_qty,unit_cost,expected_lead_time_days,realized_lead_time_days,received_qty,received_date,po_value
PO-0000213,2024-01-13,2024-01-23,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2024-01-23,13218.11
PO-0000214,2024-02-04,2024-02-13,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,9,1387,2024-02-13,13218.11
PO-0000215,2024-02-27,2024-03-07,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,9,1387,2024-03-07,13218.11
PO-0000216,2024-03-21,2024-03-31,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2024-03-31,13218.11
PO-0000217,2024-04-12,2024-04-24,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,12,1387,2024-04-24,13218.11
PO-0000218,2024-05-06,2024-05-15,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,9,1387,2024-05-15,13218.11
PO-0000219,2024-05-28,2024-06-08,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2024-06-08,13218.11
PO-0000220,2024-06-20,2024-06-30,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2024-06-30,13218.11
PO-0000221,2024-07-10,2024-07-17,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,7,1387,2024-07-17,13218.11
PO-0000222,2024-07-30,2024-08-09,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2024-08-09,13218.11
PO-0000223,2024-08-19,2024-08-29,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2024-08-29,13218.11
PO-0000224,2024-09-10,2024-09-21,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2024-09-21,13218.11
PO-0000225,2024-10-02,2024-10-13,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2024-10-13,13218.11
PO-0000226,2024-10-24,2024-11-04,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2024-11-04,13218.11
PO-0000227,2024-11-14,2024-11-25,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2024-11-25,13218.11
PO-0000228,2024-12-06,2024-12-15,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,9,1387,2024-12-15,13218.11
PO-0000229,2024-12-25,2025-01-05,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2025-01-05,13218.11
PO-0000230,2025-01-17,2025-01-27,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2025-01-27,13218.11
PO-0000231,2025-02-10,2025-02-19,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,9,1387,2025-02-19,13218.11
PO-0000232,2025-03-06,2025-03-17,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2025-03-17,13218.11
PO-0000233,2025-03-30,2025-04-09,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2025-04-09,13218.11
PO-0000234,2025-04-22,2025-05-03,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2025-05-03,13218.11
PO-0000235,2025-05-15,2025-05-23,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,8,1387,2025-05-23,13218.11
PO-0000236,2025-06-06,2025-06-15,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,9,1387,2025-06-15,13218.11
PO-0000237,2025-06-26,2025-07-07,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2025-07-07,13218.11
PO-0000238,2025-07-18,2025-07-27,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,9,1387,2025-07-27,13218.11
PO-0000239,2025-08-08,2025-08-18,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2025-08-18,13218.11
PO-0000240,2025-08-29,2025-09-09,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2025-09-09,13218.11
PO-0000241,2025-09-20,2025-09-30,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2025-09-30,13218.11
PO-0000242,2025-10-12,2025-10-23,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,11,1387,2025-10-23,13218.11
PO-0000243,2025-11-02,2025-11-11,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,9,1387,2025-11-11,13218.11
PO-0000244,2025-11-22,2025-12-01,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,9,1387,2025-12-01,13218.11
PO-0000245,2025-12-15,2025-12-25,SKU-002,SUP-07,WH-PORTO,1387,9.53,10,10,1387,2025-12-25,13218.11
PO-0000246,2024-01-10,2024-01-19,SKU-002,SUP-07,WH-MAD,703,9.53,10,9,703,2024-01-19,6699.59
PO-0000247,2024-01-24,2024-02-03,SKU-002,SUP-07,WH-MAD,711,9.53,10,10,711,2024-02-03,6775.83
PO-0000248,2024-02-06,2024-02-15,SKU-002,SUP-07,WH-MAD,725,9.53,10,9,725,2024-02-15,6909.25
PO-0000249,2024-02-19,2024-03-01,SKU-002,SUP-07,WH-MAD,692,9.53,10,11,692,2024-03-01,6594.76
PO-0000250,2024-03-03,2024-03-13,SKU-002,SUP-07,WH-MAD,703,9.53,10,10,703,2024-03-13,6699.59
PO-0000251,2024-03-16,2024-03-24,SKU-002,SUP-07,WH-MAD,711,9.53,10,8,711,2024-03-24,6775.83
PO-0000252,2024-03-27,2024-04-06,SKU-002,SUP-07,WH-MAD,726,9.53,10,10,726,2024-04-06,6918.78
PO-0000253,2024-04-09,2024-04-19,SKU-002,SUP-07,WH-MAD,699,9.53,10,10,699,2024-04-19,6661.47
PO-0000254,2024-04-22,2024-05-02,SKU-002,SUP-07,WH-MAD,704,9.53,10,10,704,2024-05-02,6709.12
PO-0000255,2024-05-04,2024-05-16,SKU-002,SUP-07,WH-MAD,678,9.53,10,12,678,2024-05-16,6461.34
PO-0000256,2024-05-18,2024-05-27,SKU-002,SUP-07,WH-MAD,696,9.53,10,9,696,2024-05-27,6632.88
PO-0000257,2024-06-01,2024-06-09,SKU-002,SUP-07,WH-MAD,690,9.53,10,8,690,2024-06-09,6575.7
PO-0000258,2024-06-13,2024-06-23,SKU-002,SUP-07,WH-MAD,719,9.53,10,10,719,2024-06-23,6852.07
PO-0000259,2024-06-26,2024-07-07,SKU-002,SUP-07,WH-MAD,737,9.53,10,11,737,2024-07-07,7023.61
PO-0000260,2024-07-10,2024-07-21,SKU-002,SUP-07,WH-MAD,737,9.53,10,11,737,2024-07-21,7023.61
PO-0000261,2024-07-23,2024-08-01,SKU-002,SUP-07,WH-MAD,674,9.53,10,9,674,2024-08-01,6423.22
PO-0000262,2024-08-04,2024-08-15,SKU-002,SUP-07,WH-MAD,746,9.53,10,11,746,2024-08-15,7109.38
PO-0000263,2024-08-18,2024-08-28,SKU-002,SUP-07,WH-MAD,708,9.53,10,10,708,2024-08-28,6747.24
PO-0000264,2024-08-30,2024-09-10,SKU-002,SUP-07,WH-MAD,728,9.53,10,11,728,2024-09-10,6937.84
PO-0000265,2024-09-12,2024-09-22,SKU-002,SUP-07,WH-MAD,719,9.53,10,10,719,2024-09-22,6852.07
PO-0000266,2024-09-25,2024-10-06,SKU-002,SUP-07,WH-MAD,690,9.53,10,11,690,2024-10-06,6575.7
PO-0000267,2024-10-09,2024-10-19,SKU-002,SUP-07,WH-MAD,723,9.53,10,10,723,2024-10-19,6890.19
PO-0000268,2024-10-22,2024-10-30,SKU-002,SUP-07,WH-MAD,746,9.53,10,8,746,2024-10-30,7109.38
PO-0000269,2024-11-03,2024-11-13,SKU-002,SUP-07,WH-MAD,693,9.53,10,10,693,2024-11-13,6604.29
PO-0000270,2024-11-15,2024-11-24,SKU-002,SUP-07,WH-MAD,690,9.53,10,9,690,2024-11-24,6575.7
PO-0000271,2024-11-28,2024-12-09,SKU-002,SUP-07,WH-MAD,702,9.53,10,11,702,2024-12-09,6690.06
PO-0000272,2024-12-11,2024-12-19,SKU-002,SUP-07,WH-MAD,685,9.53,10,8,685,2024-12-19,6528.05
PO-0000273,2024-12-21,2024-12-31,SKU-002,SUP-07,WH-MAD,730,9.53,10,10,730,2024-12-31,6956.9
PO-0000274,2025-01-03,2025-01-14,SKU-002,SUP-07,WH-MAD,704,9.53,10,11,704,2025-01-14,6709.12
PO-0000275,2025-01-17,2025-01-28,SKU-002,SUP-07,WH-MAD,712,9.53,10,11,712,2025-01-28,6785.36
PO-0000276,2025-01-30,2025-02-08,SKU-002,SUP-07,WH-MAD,720,9.53,10,9,720,2025-02-08,6861.6
PO-0000277,2025-02-12,2025-02-22,SKU-002,SUP-07,WH-MAD,723,9.53,10,10,723,2025-02-22,6890.19
PO-0000278,2025-02-25,2025-03-08,SKU-002,SUP-07,WH-MAD,723,9.53,10,11,723,2025-03-08,6890.19
PO-0000279,2025-03-11,2025-03-18,SKU-002,SUP-07,WH-MAD,725,9.53,10,7,725,2025-03-18,6909.25
PO-0000280,2025-03-23,2025-04-03,SKU-002,SUP-07,WH-MAD,701,9.53,10,11,701,2025-04-03,6680.53
PO-0000281,2025-04-06,2025-04-18,SKU-002,SUP-07,WH-MAD,704,9.53,10,12,704,2025-04-18,6709.12
PO-0000282,2025-04-20,2025-04-29,SKU-002,SUP-07,WH-MAD,728,9.53,10,9,728,2025-04-29,6937.84
PO-0000283,2025-05-01,2025-05-11,SKU-002,SUP-07,WH-MAD,709,9.53,10,10,709,2025-05-11,6756.77
PO-0000284,2025-05-16,2025-05-25,SKU-002,SUP-07,WH-MAD,729,9.53,10,9,729,2025-05-25,6947.37
PO-0000285,2025-05-28,2025-06-07,SKU-002,SUP-07,WH-MAD,735,9.53,10,10,735,2025-06-07,7004.55
PO-0000286,2025-06-10,2025-06-20,SKU-002,SUP-07,WH-MAD,702,9.53,10,10,702,2025-06-20,6690.06
PO-0000287,2025-06-22,2025-07-04,SKU-002,SUP-07,WH-MAD,701,9.53,10,12,701,2025-07-04,6680.53
PO-0000288,2025-07-07,2025-07-18,SKU-002,SUP-07,WH-MAD,692,9.53,10,11,692,2025-07-18,6594.76
PO-0000289,2025-07-20,2025-07-29,SKU-002,SUP-07,WH-MAD,726,9.53,10,9,726,2025-07-29,6918.78
PO-0000290,2025-07-31,2025-08-10,SKU-002,SUP-07,WH-MAD,718,9.53,10,10,718,2025-08-10,6842.54
PO-0000291,2025-08-11,2025-08-21,SKU-002,SUP-07,WH-MAD,676,9.53,10,10,676,2025-08-21,6442.28
PO-0000292,2025-08-22,2025-08-30,SKU-002,SUP-07,WH-MAD,706,9.53,10,8,706,2025-08-30,6728.18
PO-0000293,2025-09-02,2025-09-12,SKU-002,SUP-07,WH-MAD,698,9.53,10,10,698,2025-09-12,6651.94
PO-0000294,2025-09-14,2025-09-22,SKU-002,SUP-07,WH-MAD,699,9.53,10,8,699,2025-09-22,6661.47
PO-0000295,2025-09-26,2025-10-04,SKU-002,SUP-07,WH-MAD,717,9.53,10,8,717,2025-10-04,6833.01
PO-0000296,2025-10-07,2025-10-17,SKU-002,SUP-07,WH-MAD,709,9.53,10,10,709,2025-10-17,6756.77
PO-0000297,2025-10-19,2025-10-28,SKU-002,SUP-07,WH-MAD,712,9.53,10,9,712,2025-10-28,6785.36
PO-0000298,2025-10-31,2025-11-10,SKU-002,SUP-07,WH-MAD,680,9.53,10,10,680,2025-11-10,6480.4
PO-0000299,2025-11-11,2025-11-19,SKU-002,SUP-07,WH-MAD,689,9.53,10,8,689,2025-11-19,6566.17
PO-0000300,2025-11-22,2025-12-02,SKU-002,SUP-07,WH-MAD,725,9.53,10,10,725,2025-12-02,6909.25
PO-0000301,2025-12-03,2025-12-11,SKU-002,SUP-07,WH-MAD,692,9.53,10,8,692,2025-12-11,6594.76
PO-0000302,2025-12-14,2025-12-25,SKU-002,SUP-07,WH-MAD,694,9.53,10,11,694,2025-12-25,6613.82
PO-0000303,2025-12-27,2026-01-04,SKU-002,SUP-07,WH-MAD,706,9.53,10,8,706,2026-01-04,6728.18
PO-0000304,2024-01-08,2024-01-13,SKU-003,SUP-01,WH-LIS,932,51.64,6,5,932,2024-01-13,48128.48
PO-0000305,2024-01-22,2024-01-31,SKU-003,SUP-01,WH-LIS,946,51.64,6,9,946,2024-01-31,48851.44
PO-0000306,2024-02-07,2024-02-12,SKU-003,SUP-01,WH-LIS,913,51.64,6,5,913,2024-02-12,47147.32
PO-0000307,2024-02-21,2024-02-28,SKU-003,SUP-01,WH-LIS,880,51.64,6,7,880,2024-02-28,45443.2
PO-0000308,2024-03-06,2024-03-12,SKU-003,SUP-01,WH-LIS,928,51.64,6,6,928,2024-03-12,47921.92
PO-0000309,2024-03-20,2024-03-27,SKU-003,SUP-01,WH-LIS,962,51.64,6,7,962,2024-03-27,49677.68
PO-0000310,2024-04-02,2024-04-09,SKU-003,SUP-01,WH-LIS,942,51.64,6,7,942,2024-04-09,48644.88
PO-0000311,2024-04-15,2024-04-22,SKU-003,SUP-01,WH-LIS,901,51.64,6,7,901,2024-04-22,46527.64
PO-0000312,2024-04-28,2024-05-04,SKU-003,SUP-01,WH-LIS,910,51.64,6,6,910,2024-05-04,46992.4
PO-0000313,2024-05-10,2024-05-17,SKU-003,SUP-01,WH-LIS,932,51.64,6,7,932,2024-05-17,48128.48
PO-0000314,2024-05-23,2024-05-29,SKU-003,SUP-01,WH-LIS,912,51.64,6,6,912,2024-05-29,47095.68
PO-0000315,2024-06-04,2024-06-07,SKU-003,SUP-01,WH-LIS,879,51.64,6,3,879,2024-06-07,45391.56
PO-0000316,2024-06-17,2024-06-25,SKU-003,SUP-01,WH-LIS,957,51.64,6,8,957,2024-06-25,49419.48
PO-0000317,2024-07-02,2024-07-09,SKU-003,SUP-01,WH-LIS,950,51.64,6,7,950,2024-07-09,49058.0
PO-0000318,2024-07-14,2024-07-19,SKU-003,SUP-01,WH-LIS,919,51.64,6,5,919,2024-07-19,47457.16
PO-0000319,2024-07-27,2024-08-04,SKU-003,SUP-01,WH-LIS,941,51.64,6,8,941,2024-08-04,48593.24
PO-0000320,2024-08-08,2024-08-14,SKU-003,SUP-01,WH-LIS,913,51.64,6,6,913,2024-08-14,47147.32
PO-0000321,2024-08-20,2024-08-30,SKU-003,SUP-01,WH-LIS,892,51.64,6,10,892,2024-08-30,46062.88
PO-0000322,2024-09-02,2024-09-07,SKU-003,SUP-01,WH-LIS,916,51.64,6,5,916,2024-09-07,47302.24
PO-0000323,2024-09-16,2024-09-23,SKU-003,SUP-01,WH-LIS,961,51.64,6,7,961,2024-09-23,49626.04
PO-0000324,2024-09-29,2024-10-04,SKU-003,SUP-01,WH-LIS,914,51.64,6,5,914,2024-10-04,47198.96
PO-0000325,2024-10-11,2024-10-17,SKU-003,SUP-01,WH-LIS,896,51.64,6,6,896,2024-10-17,46269.44
PO-0000326,2024-10-22,2024-10-25,SKU-003,SUP-01,WH-LIS,894,51.64,6,3,894,2024-10-25,46166.16
PO-0000327,2024-11-03,2024-11-07,SKU-003,SUP-01,WH-LIS,894,51.64,6,4,894,2024-11-07,46166.16
PO-0000328,2024-11-15,2024-11-21,SKU-003,SUP-01,WH-LIS,916,51.64,6,6,916,2024-11-21,47302.24
PO-0000329,2024-11-27,2024-12-02,SKU-003,SUP-01,WH-LIS,954,51.64,6,5,954,2024-12-02,49264.56
PO-0000330,2024-12-09,2024-12-14,SKU-003,SUP-01,WH-LIS,935,51.64,6,5,935,2024-12-14,48283.4
PO-0000331,2024-12-21,2024-12-29,SKU-003,SUP-01,WH-LIS,940,51.64,6,8,940,2024-12-29,48541.6
PO-0000332,2025-01-02,2025-01-10,SKU-003,SUP-01,WH-LIS,936,51.64,6,8,936,2025-01-10,48335.04
PO-0000333,2025-01-15,2025-01-21,SKU-003,SUP-01,WH-LIS,943,51.64,6,6,943,2025-01-21,48696.52
PO-0000334,2025-01-28,2025-02-06,SKU-003,SUP-01,WH-LIS,921,51.64,6,9,921,2025-02-06,47560.44
PO-0000335,2025-02-09,2025-02-15,SKU-003,SUP-01,WH-LIS,882,51.64,6,6,882,2025-02-15,45546.48
PO-0000336,2025-02-21,2025-02-27,SKU-003,SUP-01,WH-LIS,889,51.64,6,6,889,2025-02-27,45907.96
PO-0000337,2025-03-06,2025-03-13,SKU-003,SUP-01,WH-LIS,901,51.64,6,7,901,2025-03-13,46527.64
PO-0000338,2025-03-21,2025-03-22,SKU-003,SUP-01,WH-LIS,948,51.64,6,1,948,2025-03-22,48954.72
PO-0000339,2025-04-03,2025-04-10,SKU-003,SUP-01,WH-LIS,893,51.64,6,7,893,2025-04-10,46114.52
PO-0000340,2025-04-15,2025-04-22,SKU-003,SUP-01,WH-LIS,906,51.64,6,7,906,2025-04-22,46785.84
PO-0000341,2025-04-28,2025-04-30,SKU-003,SUP-01,WH-LIS,906,51.64,6,2,906,2025-04-30,46785.84
PO-0000342,2025-05-12,2025-05-16,SKU-003,SUP-01,WH-LIS,935,51.64,6,4,935,2025-05-16,48283.4
PO-0000343,2025-05-26,2025-05-31,SKU-003,SUP-01,WH-LIS,914,51.64,6,5,914,2025-05-31,47198.96
PO-0000344,2025-06-09,2025-06-11,SKU-003,SUP-01,WH-LIS,961,51.64,6,2,961,2025-06-11,49626.04
PO-0000345,2025-06-20,2025-06-26,SKU-003,SUP-01,WH-LIS,916,51.64,6,6,916,2025-06-26,47302.24
PO-0000346,2025-07-03,2025-07-10,SKU-003,SUP-01,WH-LIS,936,51.64,6,7,936,2025-07-10,48335.04
PO-0000347,2025-07-15,2025-07-19,SKU-003,SUP-01,WH-LIS,938,51.64,6,4,938,2025-07-19,48438.32
PO-0000348,2025-07-29,2025-08-02,SKU-003,SUP-01,WH-LIS,945,51.64,6,4,945,2025-08-02,48799.8
PO-0000349,2025-08-10,2025-08-18,SKU-003,SUP-01,WH-LIS,883,51.64,6,8,883,2025-08-18,45598.12
PO-0000350,2025-08-21,2025-08-29,SKU-003,SUP-01,WH-LIS,884,51.64,6,8,884,2025-08-29,45649.76
PO-0000351,2025-09-03,2025-09-11,SKU-003,SUP-01,WH-LIS,951,51.64,6,8,951,2025-09-11,49109.64
PO-0000352,2025-09-16,2025-09-20,SKU-003,SUP-01,WH-LIS,920,51.64,6,4,920,2025-09-20,47508.8
PO-0000353,2025-09-29,2025-10-04,SKU-003,SUP-01,WH-LIS,940,51.64,6,5,940,2025-10-04,48541.6
PO-0000354,2025-10-12,2025-10-21,SKU-003,SUP-01,WH-LIS,902,51.64,6,9,902,2025-10-21,46579.28
PO-0000355,2025-10-25,2025-10-27,SKU-003,SUP-01,WH-LIS,929,51.64,6,2,929,2025-10-27,47973.56
PO-0000356,2025-11-07,2025-11-11,SKU-003,SUP-01,WH-LIS,946,51.64,6,4,946,2025-11-11,48851.44
PO-0000357,2025-11-19,2025-11-22,SKU-003,SUP-01,WH-LIS,895,51.64,6,3,895,2025-11-22,46217.8
PO-0000358,2025-12-01,2025-12-08,SKU-003,SUP-01,WH-LIS,943,51.64,6,7,943,2025-12-08,48696.52
PO-0000359,2025-12-12,2025-12-18,SKU-003,SUP-01,WH-LIS,919,51.64,6,6,919,2025-12-18,47457.16
PO-0000360,2025-12-23,2025-12-28,SKU-003,SUP-01,WH-LIS,890,51.64,6,5,890,2025-12-28,45959.6
PO-0000361,2024-01-07,2024-01-12,SKU-003,SUP-01,WH-PORTO,955,51.64,6,5,955,2024-01-12,49316.2
PO-0000362,2024-01-24,2024-02-01,SKU-003,SUP-01,WH-PORTO,955,51.64,6,8,955,2024-02-01,49316.2
PO-0000363,2024-02-10,2024-02-14,SKU-003,SUP-01,WH-PORTO,955,51.64,6,4,955,2024-02-14,49316.2
PO-0000364,2024-02-27,2024-03-07,SKU-003,SUP-01,WH-PORTO,955,51.64,6,9,955,2024-03-07,49316.2
PO-0000365,2024-03-13,2024-03-21,SKU-003,SUP-01,WH-PORTO,955,51.64,6,8,955,2024-03-21,49316.2
PO-0000366,2024-03-31,2024-04-06,SKU-003,SUP-01,WH-PORTO,955,51.64,6,6,955,2024-04-06,49316.2
PO-0000367,2024-04-14,2024-04-19,SKU-003,SUP-01,WH-PORTO,955,51.64,6,5,955,2024-04-19,49316.2
PO-0000368,2024-04-30,2024-05-05,SKU-003,SUP-01,WH-PORTO,955,51.64,6,5,955,2024-05-05,49316.2
PO-0000369,2024-05-15,2024-05-19,SKU-003,SUP-01,WH-PORTO,955,51.64,6,4,955,2024-05-19,49316.2
PO-0000370,2024-06-01,2024-06-05,SKU-003,SUP-01,WH-PORTO,955,51.64,6,4,955,2024-06-05,49316.2
PO-0000371,2024-06-16,2024-06-22,SKU-003,SUP-01,WH-PORTO,955,51.64,6,6,955,2024-06-22,49316.2
PO-0000372,2024-06-29,2024-07-08,SKU-003,SUP-01,WH-PORTO,955,51.64,6,9,955,2024-07-08,49316.2
PO-0000373,2024-07-13,2024-07-21,SKU-003,SUP-01,WH-PORTO,955,51.64,6,8,955,2024-07-21,49316.2
PO-0000374,2024-07-27,2024-08-01,SKU-003,SUP-01,WH-PORTO,955,51.64,6,5,955,2024-08-01,49316.2
PO-0000375,2024-08-12,2024-08-16,SKU-003,SUP-01,WH-PORTO,955,51.64,6,4,955,2024-08-16,49316.2
PO-0000376,2024-08-25,2024-08-30,SKU-003,SUP-01,WH-PORTO,955,51.64,6,5,955,2024-08-30,49316.2
PO-0000377,2024-09-10,2024-09-17,SKU-003,SUP-01,WH-PORTO,955,51.64,6,7,955,2024-09-17,49316.2
PO-0000378,2024-09-26,2024-09-29,SKU-003,SUP-01,WH-PORTO,955,51.64,6,3,955,2024-09-29,49316.2
PO-0000379,2024-10-13,2024-10-18,SKU-003,SUP-01,WH-PORTO,955,51.64,6,5,955,2024-10-18,49316.2
PO-0000380,2024-10-29,2024-11-04,SKU-003,SUP-01,WH-PORTO,955,51.64,6,6,955,2024-11-04,49316.2
PO-0000381,2024-11-14,2024-11-21,SKU-003,SUP-01,WH-PORTO,960,51.64,6,7,960,2024-11-21,49574.4
PO-0000382,2024-11-29,2024-12-06,SKU-003,SUP-01,WH-PORTO,955,51.64,6,7,955,2024-12-06,49316.2
PO-0000383,2024-12-13,2024-12-20,SKU-003,SUP-01,WH-PORTO,955,51.64,6,7,955,2024-12-20,49316.2
PO-0000384,2024-12-28,2025-01-04,SKU-003,SUP-01,WH-PORTO,962,51.64,6,7,962,2025-01-04,49677.68
PO-0000385,2025-01-14,2025-01-20,SKU-003,SUP-01,WH-PORTO,955,51.64,6,6,955,2025-01-20,49316.2
PO-0000386,2025-02-01,2025-02-07,SKU-003,SUP-01,WH-PORTO,955,51.64,6,6,955,2025-02-07,49316.2
PO-0000387,2025-02-18,2025-02-23,SKU-003,SUP-01,WH-PORTO,955,51.64,6,5,955,2025-02-23,49316.2
PO-0000388,2025-03-06,2025-03-11,SKU-003,SUP-01,WH-PORTO,955,51.64,6,5,955,2025-03-11,49316.2
PO-0000389,2025-03-24,2025-04-01,SKU-003,SUP-01,WH-PORTO,955,51.64,6,8,955,2025-04-01,49316.2
PO-0000390,2025-04-09,2025-04-16,SKU-003,SUP-01,WH-PORTO,955,51.64,6,7,955,2025-04-16,49316.2
PO-0000391,2025-04-24,2025-05-02,SKU-003,SUP-01,WH-PORTO,955,51.64,6,8,955,2025-05-02,49316.2
PO-0000392,2025-05-10,2025-05-18,SKU-003,SUP-01,WH-PORTO,962,51.64,6,8,962,2025-05-18,49677.68
PO-0000393,2025-05-27,2025-05-30,SKU-003,SUP-01,WH-PORTO,955,51.64,6,3,955,2025-05-30,49316.2
PO-0000394,2025-06-10,2025-06-14,SKU-003,SUP-01,WH-PORTO,955,51.64,6,4,955,2025-06-14,49316.2
PO-0000395,2025-06-27,2025-07-03,SKU-003,SUP-01,WH-PORTO,955,51.64,6,6,955,2025-07-03,49316.2
PO-0000396,2025-07-11,2025-07-17,SKU-003,SUP-01,WH-PORTO,955,51.64,6,6,955,2025-07-17,49316.2
PO-0000397,2025-07-25,2025-07-29,SKU-003,SUP-01,WH-PORTO,955,51.64,6,4,955,2025-07-29,49316.2
PO-0000398,2025-08-09,2025-08-14,SKU-003,SUP-01,WH-PORTO,955,51.64,6,5,955,2025-08-14,49316.2
PO-0000399,2025-08-25,2025-08-31,SKU-003,SUP-01,WH-PORTO,955,51.64,6,6,955,2025-08-31,49316.2
PO-0000400,2025-09-11,2025-09-18,SKU-003,SUP-01,WH-PORTO,955,51.64,6,7,955,2025-09-18,49316.2
PO-0000401,2025-09-28,2025-10-02,SKU-003,SUP-01,WH-PORTO,955,51.64,6,4,955,2025-10-02,49316.2
PO-0000402,2025-10-14,2025-10-21,SKU-003,SUP-01,WH-PORTO,955,51.64,6,7,955,2025-10-21,49316.2
PO-0000403,2025-10-28,2025-11-03,SKU-003,SUP-01,WH-PORTO,955,51.64,6,6,955,2025-11-03,49316.2
PO-0000404,2025-11-11,2025-11-18,SKU-003,SUP-01,WH-PORTO,956,51.64,6,7,956,2025-11-18,49367.84
PO-0000405,2025-11-27,2025-12-04,SKU-003,SUP-01,WH-PORTO,956,51.64,6,7,956,2025-12-04,49367.84
PO-0000406,2025-12-12,2025-12-16,SKU-003,SUP-01,WH-PORTO,955,51.64,6,4,955,2025-12-16,49316.2
PO-0000407,2025-12-26,2026-01-03,SKU-003,SUP-01,WH-PORTO,955,51.64,6,8,955,2026-01-03,49316.2
PO-0000408,2024-01-05,2024-01-13,SKU-003,SUP-01,WH-MAD,1003,51.64,6,8,1003,2024-01-13,51794.92
PO-0000409,2024-01-23,2024-01-28,SKU-003,SUP-01,WH-MAD,1023,51.64,6,5,1023,2024-01-28,52827.72
PO-0000410,2024-02-11,2024-02-16,SKU-003,SUP-01,WH-MAD,1026,51.64,6,5,1026,2024-02-16,52982.64
PO-0000411,2024-03-01,2024-03-07,SKU-003,SUP-01,WH-MAD,1004,51.64,6,6,1004,2024-03-07,51846.56
PO-0000412,2024-03-19,2024-03-25,SKU-003,SUP-01,WH-MAD,1001,51.64,6,6,1001,2024-03-25,51691.64
PO-0000413,2024-04-08,2024-04-13,SKU-003,SUP-01,WH-MAD,1016,51.64,6,5,1016,2024-04-13,52466.24
PO-0000414,2024-04-24,2024-05-03,SKU-003,SUP-01,WH-MAD,992,51.64,6,9,992,2024-05-03,51226.88
PO-0000415,2024-05-12,2024-05-17,SKU-003,SUP-01,WH-MAD,997,51.64,6,5,997,2024-05-17,51485.08
PO-0000416,2024-05-30,2024-06-07,SKU-003,SUP-01,WH-MAD,1003,51.64,6,8,1003,2024-06-07,51794.92
PO-0000417,2024-06-16,2024-06-22,SKU-003,SUP-01,WH-MAD,976,51.64,6,6,976,2024-06-22,50400.64
PO-0000418,2024-07-05,2024-07-10,SKU-003,SUP-01,WH-MAD,998,51.64,6,5,998,2024-07-10,51536.72
PO-0000419,2024-07-22,2024-07-29,SKU-003,SUP-01,WH-MAD,1006,51.64,6,7,1006,2024-07-29,51949.84
PO-0000420,2024-08-08,2024-08-13,SKU-003,SUP-01,WH-MAD,1014,51.64,6,5,1014,2024-08-13,52362.96
PO-0000421,2024-08-24,2024-08-30,SKU-003,SUP-01,WH-MAD,980,51.64,6,6,980,2024-08-30,50607.2
PO-0000422,2024-09-11,2024-09-16,SKU-003,SUP-01,WH-MAD,1017,51.64,6,5,1017,2024-09-16,52517.88
PO-0000423,2024-10-01,2024-10-08,SKU-003,SUP-01,WH-MAD,991,51.64,6,7,991,2024-10-08,51175.24
PO-0000424,2024-10-17,2024-10-21,SKU-003,SUP-01,WH-MAD,1002,51.64,6,4,1002,2024-10-21,51743.28
PO-0000425,2024-11-04,2024-11-11,SKU-003,SUP-01,WH-MAD,977,51.64,6,7,977,2024-11-11,50452.28
PO-0000426,2024-11-22,2024-11-26,SKU-003,SUP-01,WH-MAD,1000,51.64,6,4,1000,2024-11-26,51640.0
