intervention_id,intervention_rank,created_date,due_date,intervention_status,owner_function,intervention_type,product_id,product_name,warehouse_id,supplier_id,category,region,risk_tier,main_risk_driver,recommended_action,selected_scenario,governance_priority_score,target_governance_score,required_score_reduction,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,fill_rate,stockout_rate,lost_sales_revenue,inventory_value_sum,expected_margin_recovery_proxy,expected_wc_release_proxy,expected_value_proxy,sla_days,evidence_required
INT-00054,54,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0098,Snacks Product 98,WH-MAD,SUP-003,Snacks,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Balanced Baseline,53.78482319575771,30.0,23.78482319575771,70.26452281314768,90.26452281314768,0.0,98.25809170536029,9.584628777515231,0.7756635676092297,0.2243364323907702,103245.69,2966197.41,25390.7819912746,71074.75263919285,96465.53463046746,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00055,55,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0049,Beverages Product 49,WH-LIS,SUP-001,Beverages,Portugal South,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,53.72504160947174,30.0,23.725041609471738,66.21610201751047,69.26701123055722,30.704514363885085,95.15844504508888,0.0,0.8363151884278645,0.1636848115721355,9503.0,758733.03,2202.380661153407,0.0,2202.380661153407,35,Supplier corrective action plan and OTD recovery evidence
INT-00056,56,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0098,Snacks Product 98,WH-LYON,SUP-003,Snacks,France South-East,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,53.23455785511218,30.0,23.23455785511218,67.98005520671201,89.06836525781934,0.0,98.25809170536029,11.450068399452803,0.7882793867120954,0.2117206132879046,68882.19,2867487.33,16389.15277635729,82082.31515766073,98471.46793401803,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00057,57,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0023,Pet Care Product 23,WH-MAD,SUP-007,Pet Care,Spain Central,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,Service Protect,52.59795636194271,30.0,22.597956361942707,92.36889144011744,93.61122609207108,1.7272818728895911,56.988316867560705,2.1591023411119887,0.8029472320540403,0.1970527679459597,320361.98,4511792.1,103570.18333256374,24353.55221430144,127923.73554686518,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00058,58,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0013,Frozen Product 13,WH-MAD,SUP-001,Frozen,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,52.35217661006651,30.0,22.352176610066508,82.62988615400658,78.61660329950324,0.0,95.15844504508888,0.0,0.8424384612520016,0.1575615387479983,80050.52,2722565.25,23150.978739591596,0.0,23150.978739591596,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00059,59,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0098,Snacks Product 98,WH-PORTO,SUP-003,Snacks,Portugal North,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,52.33844289257862,30.0,22.33844289257862,65.0815477663795,89.13049086066505,0.2391639686884581,98.25809170536029,9.510495813988294,0.8105332298322088,0.1894667701677912,70345.41,3159699.18,16023.658563711924,75125.76456213061,91149.42312584254,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00060,60,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0008,Health Product 8,WH-MAD,SUP-004,Health,Spain Central,Medium,Service Risk,review reorder point and raise safety stock,Service Protect,52.12589969588125,30.0,22.12589969588125,86.98876749936838,85.42799361961592,7.272324624479876,58.97763862848871,9.090405780599845,0.8551119367738279,0.1448880632261721,938429.91,17014003.76,285715.0143940512,386660.49532762874,672375.50972168,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00061,61,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0118,Dairy Product 118,WH-LYON,SUP-001,Dairy,France South-East,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,51.840225143247935,30.0,21.840225143247935,44.92106901920083,27.947836680551355,61.274998632010934,95.15844504508888,42.57521004850142,0.9289050337311884,0.0710949662688116,2970.16,1692243.2,466.97966825324323,180119.02423287046,180586.0039011237,35,Supplier corrective action plan and OTD recovery evidence
INT-00062,62,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0010,Snacks Product 10,WH-PORTO,SUP-001,Snacks,Portugal North,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,51.09566667342705,30.0,21.095666673427047,70.48037333332606,62.56698670699667,20.031895920701658,95.15844504508888,2.7330983550494357,0.8811275446995305,0.1188724553004695,112771.72,5036011.92,27818.675244644593,34409.78973640338,62228.464981047975,35,Supplier corrective action plan and OTD recovery evidence
INT-00063,63,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0038,Dairy Product 38,WH-MAD,SUP-001,Dairy,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,50.756893147261906,30.0,20.756893147261906,77.39568434932208,77.07535316459267,0.0,95.15844504508884,0.0,0.8564841737974579,0.1435158262025421,64608.5,2638690.4,17501.466752991113,0.0,17501.466752991113,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00064,64,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0024,Health Product 24,WH-LYON,SUP-005,Health,France South-East,Medium,Service Risk,review reorder point and raise safety stock,Balanced Baseline,50.397699554106474,30.0,20.397699554106474,81.92002565185463,80.78363696811296,7.447179745422133,62.22816255992259,8.71902940133991,0.861846362930365,0.138153637069635,407481.08,15846019.0,116833.011841859,345404.7638879771,462237.7757298361,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00065,65,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0058,Snacks Product 58,WH-PORTO,SUP-001,Snacks,Portugal North,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,50.388727210489385,30.0,20.388727210489385,69.07847724399595,84.47518847598246,0.0,95.15844504508888,0.0,0.8280308232242313,0.1719691767757686,35072.24,1184867.64,8479.579264575874,0.0,8479.579264575874,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00066,66,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0080,Health Product 80,WH-MAD,SUP-003,Health,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,50.375705261405926,30.0,20.375705261405926,27.79187499999999,6.951871657754011,87.29265173731694,98.25809170536029,64.81970722232396,0.9727272727272728,0.0272727272727272,6761.76,17096992.14,657.7269604499998,2770555.0622429345,2771212.7892033844,35,Supplier corrective action plan and OTD recovery evidence
INT-00067,67,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0029,Frozen Product 29,WH-MAD,SUP-002,Frozen,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Balanced Baseline,50.08911112253305,30.0,20.089111122533048,70.83258528769673,71.66070666925168,5.094100055932622,96.02684642340184,5.26468389344519,0.8797880829934386,0.1202119170065614,132592.35,8177710.96,32871.506289548975,107632.6579409055,140504.16423045448,35,Supplier corrective action plan and OTD recovery evidence
INT-00068,68,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0115,Personal Care Product 115,WH-MAD,SUP-002,Personal Care,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,50.043077530393575,30.0,20.043077530393575,63.61602050043723,87.83029354379208,0.0,96.02684642340184,0.6305185922148985,0.8123181721421983,0.1876818278578017,45308.85,1636931.4,10088.290556579323,2580.289204700907,12668.579761280229,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00069,69,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0080,Health Product 80,WH-LYON,SUP-003,Health,France South-East,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,49.32700836167279,30.0,19.32700836167279,20.0,0.0,88.1690644502427,98.25809170536029,83.82344348408184,1.0,0.0,0.0,21087774.84,0.0,4419124.7562644575,4419124.7562644575,35,Supplier corrective action plan and OTD recovery evidence
INT-00070,70,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0058,Snacks Product 58,WH-LIS,SUP-001,Snacks,Portugal South,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,49.28138570600291,30.0,19.281385706002908,67.92139395541012,77.95070179752136,2.523939808481531,95.15844504508884,0.0,0.8372174645514531,0.1627825354485469,36083.64,1524504.96,8577.978947248183,0.0,8577.978947248183,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00071,71,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0005,Frozen Product 5,WH-LIS,SUP-003,Frozen,Portugal South,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,49.25099783738391,30.0,19.250997837383913,71.53589389799444,71.61519579532744,2.523939808481531,98.25809170536029,0.0,0.873214913823426,0.126785086176574,63583.380000000005,2433812.0,15919.728738745516,0.0,15919.728738745516,35,Supplier corrective action plan and OTD recovery evidence
INT-00072,72,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0001,Beverages Product 1,WH-LYON,SUP-007,Beverages,France South-East,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,Service Protect,49.23938876940456,30.0,19.239388769404563,85.62354874164343,88.96184714818374,0.0,56.988316867560705,0.0,0.8223703443840262,0.1776296556159738,86127.29999999999,907971.77,25810.837743376505,0.0,25810.837743376505,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00073,73,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0007,Pet Care Product 7,WH-LYON,SUP-005,Pet Care,France South-East,Medium,Service Risk,review reorder point and raise safety stock,Service Protect,49.11206091243906,30.0,19.112060912439063,83.48239458915491,82.13380447964298,2.5309475082718524,62.22816255992259,3.1636843853398156,0.8549422076476185,0.1450577923523815,302190.22000000003,5468867.55,88296.47115458237,43254.42718356653,131550.8983381489,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00074,74,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0010,Snacks Product 10,WH-LYON,SUP-001,Snacks,France South-East,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,48.62829864082496,30.0,18.62829864082496,69.28087021595947,68.37296159178848,6.625860003923001,95.15844504508888,1.023433076039184,0.8835565476190477,0.1164434523809523,104457.49,3629932.84,25329.170327212094,9287.483330642128,34616.65365785422,35,Supplier corrective action plan and OTD recovery evidence
INT-00075,75,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0096,Health Product 96,WH-MAD,SUP-002,Health,Spain Central,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,48.54568356087802,30.0,18.545683560878018,56.12236070794741,42.29860322277218,37.04352188909987,96.02684642340184,10.827740005946406,0.8994555353901996,0.1005444646098003,19101.92,4049236.64,3752.1569555902406,109610.20390118002,113362.36085677026,35,Supplier corrective action plan and OTD recovery evidence
INT-00076,76,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0038,Dairy Product 38,WH-PORTO,SUP-001,Dairy,Portugal North,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,48.20662980712158,30.0,18.20662980712158,69.58900323080789,66.76918250043119,6.6279069767441845,95.15844504508888,0.0,0.8742135224208529,0.1257864775791471,47105.3,2761670.85,11473.038058608612,0.0,11473.038058608612,35,Supplier corrective action plan and OTD recovery evidence
INT-00077,77,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0080,Health Product 80,WH-PORTO,SUP-003,Health,Portugal North,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,48.19796917529701,30.0,18.19796917529701,22.15247252747252,0.764382676147382,87.99277714191346,98.25809170536029,70.17191907071977,0.9876373626373628,0.0123626373626373,2535.66,20216412.6,196.59898471153835,3546561.1721686986,3546757.77115341,35,Supplier corrective action plan and OTD recovery evidence
INT-00078,78,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0003,Personal Care Product 3,WH-LIS,SUP-002,Personal Care,Portugal South,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,48.16825601063704,30.0,18.168256010637037,62.363736559224606,64.8420015909679,9.72783791236553,96.02684642340184,8.833873997844055,0.9075041757972324,0.0924958242027675,274275.83999999997,16198376.22,59867.03180612012,357736.0362428837,417603.06804900384,35,Supplier corrective action plan and OTD recovery evidence
INT-00079,79,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0013,Frozen Product 13,WH-LIS,SUP-001,Frozen,Portugal South,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,48.13931621894203,30.0,18.139316218942028,70.72737920034163,70.98109487968587,0.7796460966624883,95.15844504508888,0.9745576208281104,0.8767864277591665,0.1232135722408335,75850.28,3596116.5,18776.42030604231,8761.556851151778,27537.977157194087,35,Supplier corrective action plan and OTD recovery evidence
INT-00080,80,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0007,Pet Care Product 7,WH-MAD,SUP-005,Pet Care,Spain Central,Medium,Service Risk,review reorder point and raise safety stock,Service Protect,48.09030567053551,30.0,18.090305670535507,79.39480286607179,78.92871768026379,4.131877309476238,62.22816255992259,5.164846636845297,0.8673044807382038,0.1326955192617962,395385.92,8022848.04,109870.5551104715,103591.94929328721,213462.5044037587,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00081,81,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0098,Snacks Product 98,WH-LIS,SUP-003,Snacks,Portugal South,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Balanced Baseline,47.85321187695989,30.0,17.85321187695989,58.999455431973246,75.19727004189616,1.0901846464075686,98.25809170536029,8.335744114812098,0.8516051748921898,0.1483948251078102,68660.49,3873620.31,14178.260318923558,80723.76925524778,94902.02957417133,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00082,82,2026-04-02,2026-05-07,Monitor,Inventory Planning,Service Recovery,SKU-0073,Beverages Product 73,WH-LYON,SUP-001,Beverages,France South-East,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Service Protect,47.8527040982952,30.0,17.8527040982952,59.01026471513838,75.92797310466602,2.5509017363431683,95.15844504508888,8.20370614070629,0.84681977534521,0.15318022465479,52069.12,3776902.85,10754.143941395072,77461.50275849021,88215.64669988528,35,ROP/safety-stock update plus fill-rate improvement evidence
INT-00083,83,2026-04-02,2026-05-07,Monitor,Procurement,Supplier Stabilization,SKU-0047,Pet Care Product 47,WH-LIS,SUP-003,Pet Care,Portugal South,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,Balanced Baseline,47.516798782565054,30.0,17.516798782565054,57.8921264038881,67.90591760155206,7.137570844416428,98.25809170536029,8.921963555520534,0.8851094404430191,0.1148905595569808,228083.24,16473946.37,46214.78316240921,367449.8728218495,413664.6559842587,35,Supplier corrective action plan and OTD recovery evidence
